episode,epsilon,score,average_score,total_reward,average_reward
331,0.7182051690405703,21,20.412650602409638,11.0,10.44277108433735
332,0.7174873228544433,60,20.53153153153153,50.0,10.561561561561561
333,0.716770194155699,8,20.494011976047904,-2.0,10.523952095808383
334,0.7160537822272085,20,20.492537313432837,10.0,10.522388059701493
335,0.7153380863525599,13,20.470238095238095,3.0,10.5
336,0.7146231058160573,10,20.439169139465875,0.0,10.468842729970326
337,0.71390883990272,18,20.431952662721894,8.0,10.461538461538462
338,0.7131952878982822,13,20.410029498525073,3.0,10.43952802359882
339,0.7124824490891918,11,20.38235294117647,1.0,10.411764705882353
340,0.7117703227626097,21,20.3841642228739,11.0,10.413489736070382
341,0.7110589082064097,11,20.35672514619883,1.0,10.385964912280702
342,0.7103482047091773,17,20.346938775510203,7.0,10.376093294460642
343,0.7096382115602087,15,20.33139534883721,5.0,10.36046511627907
344,0.7089289280495107,36,20.3768115942029,26.0,10.405797101449275
345,0.7082203534678,48,20.45664739884393,38.0,10.485549132947977
346,0.7075124871065017,23,20.46397694524496,13.0,10.492795389048991
347,0.7068053282577494,24,20.474137931034484,14.0,10.50287356321839
348,0.7060988762143844,12,20.449856733524356,2.0,10.478510028653295
349,0.7053931302699543,26,20.465714285714284,16.0,10.494285714285715
350,0.7046880897187134,13,20.444444444444443,3.0,10.472934472934472
351,0.7039837538556208,17,20.43465909090909,7.0,10.463068181818182
352,0.7032801219763409,12,20.410764872521245,2.0,10.439093484419264
353,0.7025771933772416,35,20.451977401129945,25.0,10.480225988700566
354,0.701874967355394,17,20.442253521126762,7.0,10.470422535211268
355,0.7011734432085724,36,20.485955056179776,26.0,10.514044943820224
356,0.7004726202352524,11,20.4593837535014,1.0,10.487394957983193
357,0.699772497734611,22,20.463687150837988,12.0,10.491620111731844
358,0.6990730750065257,13,20.44289693593315,3.0,10.470752089136491
359,0.6983743513515736,71,20.583333333333332,61.0,10.61111111111111
360,0.697676326071031,29,20.606648199445985,19.0,10.634349030470915
361,0.6969789984668727,20,20.604972375690608,10.0,10.632596685082873
362,0.696282367841771,42,20.663911845730027,32.0,10.69146005509642
363,0.6955864334990951,12,20.64010989010989,2.0,10.667582417582418
364,0.6948911947429106,10,20.610958904109587,0.0,10.638356164383561
365,0.6941966508779789,17,20.601092896174862,7.0,10.628415300546449
366,0.6935028012097558,20,20.599455040871934,10.0,10.626702997275205
367,0.6928096450443917,38,20.64673913043478,28.0,10.673913043478262
368,0.6921171816887304,12,20.62330623306233,2.0,10.65040650406504
369,0.6914254104503085,13,20.602702702702704,3.0,10.62972972972973
370,0.6907343306373547,54,20.692722371967655,44.0,10.719676549865229
371,0.690043941558789,16,20.68010752688172,6.0,10.706989247311828
372,0.6893542425242224,14,20.66219839142091,4.0,10.689008042895443
373,0.6886652328439558,14,20.644385026737968,4.0,10.671122994652407
374,0.6879769118289795,14,20.626666666666665,4.0,10.653333333333334
375,0.6872892787909722,16,20.61436170212766,6.0,10.64095744680851
376,0.686602333042301,16,20.602122015915118,6.0,10.628647214854112
377,0.6859160738960202,29,20.624338624338623,19.0,10.65079365079365
378,0.6852305006658703,16,20.612137203166228,6.0,10.638522427440634
379,0.6845456126662782,46,20.678947368421053,36.0,10.705263157894738
380,0.6838614092123558,24,20.68766404199475,14.0,10.713910761154855
381,0.6831778896198997,10,20.659685863874344,0.0,10.68586387434555
382,0.6824950532053901,9,20.62924281984334,-1.0,10.655352480417754
383,0.6818128992859905,16,20.6171875,6.0,10.643229166666666
384,0.6811314271795471,9,20.587012987012987,-1.0,10.612987012987013
385,0.6804506362045877,19,20.582901554404145,9.0,10.60880829015544
386,0.679770525680321,9,20.55297157622739,-1.0,10.578811369509044
387,0.6790910949266368,15,20.538659793814432,5.0,10.564432989690722
388,0.678412343264104,33,20.5706940874036,23.0,10.596401028277635
389,0.6777342700139711,17,20.56153846153846,7.0,10.587179487179487
390,0.6770568744981647,13,20.542199488491047,3.0,10.567774936061381
391,0.6763801560392891,39,20.589285714285715,29.0,10.614795918367347
392,0.675704113960626,25,20.60050890585242,15.0,10.625954198473282
393,0.6750287475861332,29,20.621827411167512,19.0,10.647208121827411
394,0.6743540562404442,29,20.643037974683544,19.0,10.668354430379747
395,0.6736800392488677,14,20.626262626262626,4.0,10.651515151515152
396,0.6730066959373864,23,20.632241813602015,13.0,10.65743073047859
397,0.6723340256326572,11,20.608040201005025,1.0,10.633165829145728
398,0.6716620276620098,13,20.588972431077693,3.0,10.614035087719298
399,0.6709907013534459,29,20.61,19.0,10.635
400,0.6703200460356393,13,20.591022443890274,3.0,10.615960099750623
401,0.6696500610379346,9,20.562189054726367,-1.0,10.587064676616915
402,0.6689807456903467,31,20.588089330024815,21.0,10.612903225806452
403,0.6683120993235603,10,20.56188118811881,0.0,10.586633663366337
404,0.6676441212689289,40,20.609876543209875,30.0,10.634567901234568
405,0.6669768108584744,13,20.591133004926107,3.0,10.61576354679803
406,0.6663101674248864,49,20.66093366093366,39.0,10.685503685503685
407,0.6656441903015212,16,20.649509803921568,6.0,10.674019607843137
408,0.6649788788224019,16,20.638141809290953,6.0,10.662591687041564
409,0.6643142323222168,14,20.621951219512194,4.0,10.646341463414634
410,0.6636502501363194,12,20.600973236009732,2.0,10.62530413625304
411,0.6629869316007274,24,20.609223300970875,14.0,10.633495145631068
412,0.6623242760521222,13,20.590799031476998,3.0,10.615012106537531
413,0.6616622828278483,43,20.644927536231883,33.0,10.669082125603865
414,0.6610009512659124,15,20.631325301204818,5.0,10.655421686746989
415,0.6603402807049829,11,20.608173076923077,1.0,10.632211538461538
416,0.659680270484389,13,20.58992805755396,3.0,10.613908872901678
417,0.6590209199441207,41,20.638755980861244,31.0,10.66267942583732
418,0.6583622284248272,25,20.649164677804297,15.0,10.673031026252984
419,0.657704195267817,20,20.64761904761905,10.0,10.67142857142857
420,0.6570468198150567,16,20.636579572446557,6.0,10.660332541567696
421,0.6563901014091712,18,20.630331753554504,8.0,10.654028436018958
422,0.6557340393934418,25,20.64066193853428,15.0,10.664302600472814
423,0.6550786331118063,12,20.620283018867923,2.0,10.643867924528301
424,0.6544238819088586,17,20.611764705882354,7.0,10.635294117647058
425,0.6537697851298473,16,20.600938967136152,6.0,10.624413145539906
426,0.6531163421206756,19,20.59718969555035,9.0,10.620608899297423
427,0.6524635522279004,51,20.66822429906542,41.0,10.69158878504673
428,0.651811414798732,22,20.67132867132867,12.0,10.694638694638694
429,0.6511599291810325,31,20.695348837209302,21.0,10.71860465116279
430,0.6505090947233165,15,20.682134570765662,5.0,10.705336426914153
