episode,epsilon,score,average_score,total_reward,average_reward
127,0.5290920728090721,-0.324552708440015,-0.373440829813157,-209.0,-209.0
128,0.5264466124450268,-0.4507410848990083,-0.37404005659676826,-209.0,-209.0
129,0.5238143793828016,-0.3816418337576927,-0.3740985318056984,-209.0,-209.0
130,0.5211953074858876,-0.38765309004076814,-0.37420200171588985,-209.0,-209.0
131,0.5185893309484582,-0.3689024446200534,-0.3741618535560729,-209.0,-209.0
132,0.5159963842937159,-0.527784837055005,-0.3753169135823806,-209.0,-209.0
133,0.5134164023722473,-0.3805666881218243,-0.37535609100431677,-209.0,-209.0
134,0.510849320360386,-0.2905400196191706,-0.37472782380887126,-209.0,-209.0
135,0.5082950737585841,-0.44568835934672,-0.3752495924525319,-209.0,-209.0
136,0.5057535983897912,-0.4047465058775927,-0.37546489838994107,-209.0,-209.0
137,0.5032248303978422,-0.47500365435246206,-0.3761861937230028,-209.0,-209.0
138,0.500708706245853,-0.31784096385106186,-0.375766443867809,-209.0,-209.0
139,0.4982051627146237,-0.5012180078873045,-0.37666252646794823,-209.0,-209.0
140,0.49571413690105054,-0.4939079907237426,-0.3774940545832376,-209.0,-209.0
141,0.4932355662165453,-0.32274066187593997,-0.37710846731065095,-209.0,-209.0
142,0.4907693883854626,-0.3972714416513418,-0.37724946713121527,-209.0,-209.0
143,0.4883155414435353,-0.3750977789510697,-0.37723452485218645,-209.0,-209.0
144,0.4858739637363176,-0.43669845216915365,-0.37764462090264833,-209.0,-209.0
145,0.483444593917636,-0.38608400965030754,-0.37770242493516654,-209.0,-209.0
146,0.4810273709480478,-0.46196743111621785,-0.37827565626973153,-209.0,-209.0
147,0.47862223409330756,-0.41496134254143013,-0.3785235325283241,-209.0,-209.0
148,0.47622912292284103,-0.315588921198459,-0.37810115258651295,-209.0,-209.0
149,0.4738479773082268,-0.2741078609890256,-0.37740786397586307,-209.0,-209.0
150,0.47147873742168567,-0.2645945753601119,-0.37666075610423555,-209.0,-209.0
151,0.46912134373457726,-0.4267684805950317,-0.3769904121864118,-209.0,-209.0
152,0.46677573701590436,-0.2880580733693507,-0.3764091550699605,-209.0,-209.0
153,0.46444185833082485,-0.4086003460029756,-0.37661818877731773,-209.0,-209.0
154,0.46211964903917074,-0.4229424547585101,-0.37691705500945444,-209.0,-209.0
155,0.4598090507939749,-0.41125912838557216,-0.37713719650545524,-209.0,-209.0
156,0.457510005540005,-0.44562285881175395,-0.3775734109150495,-209.0,-209.0
157,0.45522245551230495,-0.22097293312177477,-0.37658226865053507,-209.0,-209.0
158,0.4529463432347434,-0.35294952337977753,-0.37643363503247995,-209.0,-209.0
159,0.4506816115185697,-0.3418230629944582,-0.3762173189572423,-209.0,-209.0
160,0.4484282034609769,-0.2187240051115048,-0.3752390996165856,-209.0,-209.0
161,0.446186062443672,-0.2013523434435684,-0.3741657245784805,-209.0,-209.0
162,0.4439551321314536,-0.3804852265925085,-0.37420449452948684,-209.0,-209.0
163,0.4417353564707963,-0.33631024163375045,-0.3739734320118299,-209.0,-209.0
164,0.43952667968844233,-0.25086254939286834,-0.3732273054505029,-209.0,-209.0
165,0.43732904629000013,-0.3955486964171364,-0.37336177166114526,-209.0,-209.0
166,0.4351424010585501,-0.4135555691010116,-0.37360245308294093,-209.0,-209.0
167,0.43296668905325736,-0.4224522302562154,-0.37389322556611515,-209.0,-209.0
168,0.43080185560799106,-0.3742532988021235,-0.3738953561769791,-209.0,-209.0
169,0.4286478463299511,-0.36881051676848225,-0.3738654453569291,-209.0,-209.0
170,0.42650460709830135,-0.47792902650596364,-0.374474004311017,-209.0,-209.0
171,0.42437208406280985,-0.36241916174637157,-0.37440391801703654,-209.0,-209.0
172,0.4222502236424958,-0.2079206686411468,-0.3734415870957887,-209.0,-209.0
173,0.42013897252428334,-0.35959446396509875,-0.3733620059283709,-209.0,-209.0
174,0.4180382776616619,-0.22855078899982162,-0.37253451326020776,-209.0,-209.0
175,0.4159480862733536,-0.32689963605117794,-0.37227522418515646,-209.0,-209.0
176,0.41386834584198684,-0.36589149763570106,-0.3722391579334646,-209.0,-209.0
177,0.4117990041127769,-0.2688065613067592,-0.3716580759299438,-209.0,-209.0
