episode,epsilon,score,average_score,total_reward,average_reward,Q_table_length
1135,0.32142212133439135,-0.40537067152972867,-0.388862574079801,-209.0,-208.81602112676057,227638
1136,0.32110085987056064,-0.4056102072096689,-0.38887730374834095,-209.0,-208.81618293755497,227838
1137,0.3207799195076166,-0.33160317097743885,-0.38882697498492186,-209.0,-208.8163444639719,228038
1138,0.32045929992461875,-0.45082439496921417,-0.38888140643354724,-209.0,-208.81650570676032,228238
1139,0.3201390008009476,-0.30779833111917276,-0.3888102809288855,-209.0,-208.81666666666666,228438
1140,0.31981902181630384,-0.42697445394267886,-0.38884372893327973,-209.0,-208.8168273444347,228637
1141,0.31949936265070866,-0.359493079681046,-0.3888180278393636,-209.0,-208.81698774080562,228838
1142,0.31918002298450265,-0.40781582199700933,-0.3888346488316275,-209.0,-208.81714785651795,229039
1143,0.3188610024983463,-0.23217061289117713,-0.38869770474426696,-209.0,-208.81730769230768,229240
1144,0.31854230087321894,-0.3999204344559584,-0.3887075062549322,-209.0,-208.8174672489083,229440
1145,0.3182239177904191,-0.3636775598236057,-0.3886856651149398,-209.0,-208.8176265270506,229641
1146,0.3179058529315635,-0.4140374019533394,-0.3887077677625757,-209.0,-208.81778552746295,229841
1147,0.31758810597858733,-0.36762774726671615,-0.3886894053753842,-209.0,-208.81794425087108,230042
1148,0.3172706766137436,-0.3018946394699402,-0.38861386597946995,-209.0,-208.81810269799826,230243
1149,0.31695356451960294,-0.2642996862731009,-0.38850576669276876,-209.0,-208.81826086956522,230443
1150,0.31663676937905316,-0.4250857751023793,-0.388537547760023,-209.0,-208.8184187662902,230643
1151,0.3163202908752992,-0.3916022495195424,-0.3885402080914115,-209.0,-208.81857638888889,230842
1152,0.31600412869186245,-0.4684005351447483,-0.3886094711677804,-209.0,-208.8187337380746,231042
1153,0.3156882825125808,-0.30668497944331496,-0.3885384794071873,-209.0,-208.81889081455805,231243
1154,0.31537275202160797,-0.4103210113253789,-0.38855733874218135,-209.0,-208.8190476190476,231443
1155,0.3150575369034133,-0.3341330045891901,-0.3885102588683466,-209.0,-208.81920415224914,231644
1156,0.3147426368427819,-0.3928426586151416,-0.3885140033797959,-209.0,-208.81936041486603,231842
1157,0.31442805152481357,-0.4515395734362486,-0.38856842960609683,-209.0,-208.8195164075993,232041
1158,0.31411378063492296,-0.36526502716896103,-0.3885483231328983,-209.0,-208.81967213114754,232242
1159,0.3137998238588391,-0.3737522762065941,-0.38853556792003074,-209.0,-208.81982758620688,232442
1160,0.3134861808826053,-0.3287887707178394,-0.38848410642373254,-209.0,-208.81998277347114,232642
1161,0.3131728513925785,-0.4202908189435141,-0.38851147880972203,-209.0,-208.82013769363166,232842
1162,0.3128598350754292,-0.33370290205668657,-0.3884643519165552,-209.0,-208.82029234737746,233043
1163,0.312547131618141,-0.39750156903227735,-0.38847211584878516,-209.0,-208.8204467353952,233244
1164,0.31223474070801055,-0.4600115236152319,-0.38853352306575206,-209.0,-208.8206008583691,233445
1165,0.31192266203264674,-0.28685665752790945,-0.38844632163733195,-209.0,-208.82075471698113,233645
1166,0.31161089527997105,-0.4755354495458907,-0.3885209481393958,-209.0,-208.82090831191087,233843
1167,0.3112994401382165,-0.305993176677993,-0.38845029080081583,-209.0,-208.8210616438356,234042
1168,0.3109882962959281,-0.4372912900032483,-0.38849207095411137,-209.0,-208.8212147134303,234242
1169,0.3106774634419619,-0.3511829690327056,-0.38846018283281103,-209.0,-208.82136752136753,234442
1170,0.31036694126548503,-0.4481440130668843,-0.38851115109091017,-209.0,-208.82152006831768,234642
1171,0.31005672945597523,-0.28113578442969384,-0.38841953388386136,-209.0,-208.82167235494882,234843
1172,0.3097468277032208,-0.4554860264189947,-0.3884767090693133,-209.0,-208.8218243819267,235043
1173,0.30943723569731985,-0.439131318456894,-0.38851985609604883,-209.0,-208.82197614991483,235243
1174,0.30912795312868047,-0.4294697572698891,-0.3885547070757713,-209.0,-208.82212765957448,235443
1175,0.30881897968801986,-0.4713939764144391,-0.38862514863133135,-209.0,-208.82227891156464,235641
1176,0.3085103150663647,-0.41761420837264973,-0.3886497782487836,-209.0,-208.82242990654206,235840
1177,0.3082019589550503,-0.46093089003286636,-0.3887111374268686,-209.0,-208.82258064516128,236041
1178,0.3078939110457206,-0.43342507544904557,-0.38874906273477544,-209.0,-208.82273112807465,236242
1179,0.3075861710303276,-0.3587444444383535,-0.38872363509215135,-209.0,-208.8228813559322,236443
1180,0.30727873860113125,-0.38481141980223077,-0.388720322462778,-209.0,-208.82303132938188,236644
1181,0.30697161345069907,-0.4296843051746118,-0.3887549789625342,-209.0,-208.82318104906938,236844
1182,0.306664795271906,-0.397318315445173,-0.38876221762397345,-209.0,-208.82333051563822,237045
1183,0.30635828375793367,-0.3333348374534896,-0.3887154039582889,-209.0,-208.82347972972974,237246
1184,0.3060520786022707,-0.4275922400041682,-0.3887482114148677,-209.0,-208.82362869198312,237441
1185,0.30574617949871175,-0.38799766313141903,-0.3887475785748311,-209.0,-208.82377740303542,237642
1186,0.3054405861413579,-0.33636741514253454,-0.3887034503832285,-209.0,-208.82392586352148,237843
1187,0.3051352982246155,-0.4847918234503529,-0.3887843328521402,-209.0,-208.82407407407408,238043
1188,0.30483031544319683,-0.39451071873803994,-0.3887891489882932,-209.0,-208.8242220353238,238244
1189,0.304525637492119,-0.3705163039399251,-0.3887737936563198,-209.0,-208.82436974789917,238442
1190,0.3042212640667041,-0.39146141143870933,-0.38877605026235035,-209.0,-208.82451721242654,238642
1191,0.3039171948625785,-0.41656641793961113,-0.3887993643291937,-209.0,-208.8246644295302,238843
1192,0.30361342957567317,-0.4585119698928265,-0.3888577990362881,-209.0,-208.82481139983236,239043
1193,0.30330996790222264,-0.3526138110774296,-0.3888274439374951,-209.0,-208.8249581239531,239243
1194,0.3030068095387654,-0.39445886643202777,-0.38883215642493824,-209.0,-208.82510460251046,239442
1195,0.30270395418214285,-0.41184869055136064,-0.3888514010186894,-209.0,-208.8252508361204,239643
1196,0.3024014015294998,-0.34119411080713347,-0.3888115870753214,-209.0,-208.82539682539684,239843
1197,0.3020991512782834,-0.4387392917344549,-0.38885326295567124,-209.0,-208.8255425709516,240044
1198,0.3017972031262435,-0.3540909052106811,-0.388824270163557,-209.0,-208.8256880733945,240244
1199,0.3014955567714318,-0.36748159805809016,-0.3888064846034691,-209.0,-208.82583333333332,240443
1200,0.30119421191220214,-0.4610496323830606,-0.38886663709953867,-209.0,-208.82597835137386,240643
1201,0.30089316824720935,-0.46539781324518537,-0.3889303069632206,-209.0,-208.8261231281198,240844
1202,0.30059242547541,-0.45878198250091384,-0.38898837153141486,-209.0,-208.8262676641729,241044
1203,0.30029198329606105,-0.4742722676440233,-0.38905920533217286,-209.0,-208.8264119601329,241244
1204,0.2999918414087205,-0.303568917685163,-0.3889882590353703,-209.0,-208.82655601659752,241445
1205,0.2996919995132463,-0.37888964149191123,-0.3889798853889827,-209.0,-208.82669983416253,241644
1206,0.2993924573097967,-0.441639772586765,-0.38902351412734043,-209.0,-208.8268434134217,241843
1207,0.29909321449882925,-0.3464289487077512,-0.38898825372550305,-209.0,-208.8269867549669,242044
1208,0.29879427078110127,-0.36673192293539414,-0.3889698448497461,-209.0,-208.82712985938792,242245
1209,0.2984956258576689,-0.41685024322532865,-0.3889928865012962,-209.0,-208.8272727272727,242446
1210,0.2981972794298874,-0.37978310542540755,-0.3889852813971873,-209.0,-208.82741535920727,242647
1211,0.2978992311994101,-0.37134353341952675,-0.38897072549951595,-209.0,-208.8275577557756,242847
1212,0.29760148086818883,-0.4643559166696547,-0.38903287322513025,-209.0,-208.82769991755976,243046
1213,0.2973040281384732,-0.40376090942661225,-0.3890450050506669,-209.0,-208.82784184514003,243246
1214,0.2970068727128105,-0.4208941830149763,-0.3890712183658639,-209.0,-208.82798353909465,243447
1215,0.29671001429404525,-0.393662752329584,-0.3890749942983998,-209.0,-208.828125,243648
1216,0.2964134525853191,-0.39877360626215935,-0.3890829635769239,-209.0,-208.82826622843058,243848
1217,0.29611718729007014,-0.3154505039448272,-0.3890225099975872,-209.0,-208.82840722495894,244048
1218,0.2958212181120332,-0.46552901648382844,-0.3890852716928179,-209.0,-208.82854799015587,244248
1219,0.295525544755239,-0.3569626846472348,-0.3890589417034363,-209.0,-208.82868852459018,244449
1220,0.2952301669240142,-0.4055383549528289,-0.3890724383563842,-209.0,-208.82882882882882,244650
1221,0.2949350843229809,-0.3398363844157676,-0.38903214698654737,-209.0,-208.828968903437,244851
1222,0.29464029665705654,-0.39627087226423097,-0.3890380658134302,-209.0,-208.82910874897792,245050
1223,0.29434580363145335,-0.4032848247585234,-0.38904970532237226,-209.0,-208.82924836601308,245251
1224,0.29405160495167837,-0.4087900837498446,-0.38906581991700695,-209.0,-208.82938775510203,245452
1225,0.29375770032353277,-0.32232309049378255,-0.3890113804965965,-209.0,-208.82952691680262,245653
1226,0.2934640894531121,-0.4271614894128573,-0.38904247267990233,-209.0,-208.82966585167074,245853
1227,0.2931707720468052,-0.365778307103806,-0.3890235279196612,-209.0,-208.82980456026058,246053
1228,0.2928777478112949,-0.46950036338299866,-0.3890890094782156,-209.0,-208.8299430431245,246254
1229,0.29258501645355667,-0.4161093013545885,-0.38911097719518833,-209.0,-208.83008130081302,246454
1230,0.2922925776808594,-0.40256281916851333,-0.38912190476787173,-209.0,-208.8302193338749,246652
1231,0.2920004312007641,-0.4362683580171837,-0.3891601729929118,-209.0,-208.83035714285714,246852
1232,0.2917085767211244,-0.3361324447839993,-0.38911716591407247,-209.0,-208.83049472830496,247051
1233,0.2914170139500857,-0.4187763758158767,-0.3891412009302003,-209.0,-208.83063209076175,247251
1234,0.2911257425960852,-0.425314158076474,-0.3891704907740434,-209.0,-208.83076923076922,247451
1235,0.29083476236785155,-0.36636553559924123,-0.3891520401630606,-209.0,-208.8309061488673,247652
1236,0.2905440729744046,-0.34335353405689206,-0.3891150163101049,-209.0,-208.83104284559417,247853
1237,0.2902536741250547,-0.38498051268243116,-0.38911167664643154,-209.0,-208.83117932148627,248049
1238,0.2899635655294032,-0.3606247003966179,-0.3890886847366254,-209.0,-208.8313155770783,248250
1239,0.2896737468973414,-0.21517069843260664,-0.38894842829605764,-209.0,-208.83145161290324,248451
1240,0.2893842179390506,-0.3609301155142968,-0.3889258510899482,-209.0,-208.83158742949234,248652
1241,0.28909497836500186,-0.27021798337341485,-0.38883027309661766,-209.0,-208.8317230273752,248853
1242,0.28880602788595566,-0.42759511846456355,-0.3888614596174286,-209.0,-208.83185840707964,249054
1243,0.2885173662129613,-0.2540050413060916,-0.3887530541364709,-209.0,-208.83199356913184,249255
1244,0.2882289930573573,-0.30833995905342704,-0.3886884653050789,-209.0,-208.83212851405622,249456
1245,0.2879409081307702,-0.3405134526574575,-0.38864980157101175,-209.0,-208.8322632423756,249657
1246,0.2876531111451154,-0.3341330820524647,-0.388606083271478,-209.0,-208.83239775461107,249858
1247,0.28736560181259563,-0.42229629188043083,-0.3886330786309403,-209.0,-208.83253205128204,250059
1248,0.28707837984570167,-0.40615539891551844,-0.3886471077104316,-209.0,-208.83266613290633,250260
1249,0.2867914449572114,-0.40774226489234366,-0.3886623838361771,-209.0,-208.8328,250461
1250,0.2865047968601901,-0.37428234527501675,-0.3886508890011962,-209.0,-208.83293365307753,250662
1251,0.28621843526798946,-0.36403147637422617,-0.38863122493360275,-209.0,-208.83306709265176,250863
1252,0.285932359894248,-0.4449152241046874,-0.38867614432639697,-209.0,-208.83320031923384,251060
1253,0.28564657045289016,-0.3357881908629384,-0.3886339689249109,-209.0,-208.83333333333334,251261
1254,0.28536106665812666,-0.30627705342959727,-0.38856834588467565,-209.0,-208.83346613545817,251461
1255,0.28507584822445353,-0.4016861738001248,-0.38857879001518153,-209.0,-208.83359872611464,251662
1256,0.2847909148666525,-0.3942943866620865,-0.38858333702922043,-209.0,-208.8337311058075,251863
1257,0.2845062662997899,-0.45025988948949963,-0.38863236449540506,-209.0,-208.83386327503973,252064
1258,0.28422190223921745,-0.40108012493669704,-0.38864225151720116,-209.0,-208.83399523431294,252262
1259,0.28393782240057086,-0.45674389946023675,-0.3886963004441401,-209.0,-208.83412698412698,252461
1260,0.2836540264997704,-0.3432700787118883,-0.3886602764776593,-209.0,-208.83425852498019,252662
1261,0.28337051425301996,-0.3520217090892567,-0.38863124433234364,-209.0,-208.83438985736925,252857
1262,0.2830872853768075,-0.3701997695633164,-0.38861665092397546,-209.0,-208.83452098178938,253058
1263,0.2828043395879039,-0.3785917020835449,-0.3886087197935637,-209.0,-208.83465189873417,253258
1264,0.2825216766033636,-0.3804896853527215,-0.3886023015845195,-209.0,-208.83478260869566,253458
1265,0.2822392961405233,-0.4408479845756195,-0.3886435698965188,-209.0,-208.8349131121643,253658
1266,0.28195719791700274,-0.4130917552606913,-0.38866286601756395,-209.0,-208.83504340962904,253858
1267,0.28167538165070355,-0.4480462030534928,-0.3887096983022926,-209.0,-208.8351735015773,254059
1268,0.2813938470598095,-0.37315616457478107,-0.3886974417745325,-209.0,-208.83530338849488,254260
1269,0.281112593862786,-0.45559911195836683,-0.3887501202549922,-209.0,-208.83543307086615,254461
1270,0.2808316217783798,-0.4467046391927706,-0.38879571783086775,-209.0,-208.8355625491739,254660
1271,0.2805509305256187,-0.46147650333732926,-0.38885285681318416,-209.0,-208.83569182389937,254861
1272,0.28027051982381157,-0.34231932312050023,-0.3888163025840461,-209.0,-208.83582089552237,255062
1273,0.27999038939254756,-0.38552204623028913,-0.3888137168255267,-209.0,-208.8359497645212,255263
1274,0.27971053895169634,-0.3527855498662404,-0.38878545943967624,-209.0,-208.83607843137256,255464
1275,0.2794309682214073,-0.32823049717054864,-0.38873800257269414,-209.0,-208.83620689655172,255665
1276,0.27915167692210985,-0.38931795192521723,-0.3887384567225395,-209.0,-208.83633516053249,255865
1277,0.2788726647745125,-0.40352564695488197,-0.38875002729392627,-209.0,-208.83646322378718,256065
1278,0.27859393149960326,-0.4566593611075282,-0.3888031229419432,-209.0,-208.83659108678654,256264
1279,0.27831547681864865,-0.42158324781481876,-0.3888287324145001,-209.0,-208.83671875,256465
1280,0.27803730045319414,-0.3722861169613396,-0.38881581858510655,-209.0,-208.8368462138954,256664
1281,0.2777594021250632,-0.3968870625359489,-0.3888221144072211,-209.0,-208.83697347893917,256863
1282,0.2774817815563575,-0.38188949554906443,-0.38881671096306036,-209.0,-208.83710054559626,257064
1283,0.2772044384694566,-0.4691390563225099,-0.3888792673067982,-209.0,-208.83722741433021,257263
1284,0.2769273725870171,-0.4545228759232368,-0.3889303518271223,-209.0,-208.83735408560312,257464
1285,0.2766505836319734,-0.3810076213755751,-0.38892419107249443,-209.0,-208.8374805598756,257665
1286,0.27637407132753633,-0.4448177904508941,-0.38896762044264077,-209.0,-208.83760683760684,257865
1287,0.2760978353971936,-0.3938884356615576,-0.3889714409513511,-209.0,-208.83773291925465,258066
1288,0.27582187556470933,-0.3545029193160743,-0.3889447004380577,-209.0,-208.8378588052754,258265
1289,0.2755461915541236,-0.4422913069270991,-0.3889860543965763,-209.0,-208.83798449612402,258462
1290,0.27527078308975234,-0.44811394616315803,-0.3890318544676581,-209.0,-208.83810999225406,258660
1291,0.27499564989618713,-0.35069299542664445,-0.38900218042815266,-209.0,-208.83823529411765,258861
1292,0.2747207916982947,-0.40086318369123763,-0.3890113536712022,-209.0,-208.8383604021655,259060
1293,0.27444620822121696,-0.44328646718979225,-0.3890532973447096,-209.0,-208.838485316847,259260
1294,0.2741718991903702,-0.412198663812397,-0.38907117021456883,-209.0,-208.83861003861003,259458
1295,0.2738978643314456,-0.4724467218832661,-0.3891355032019675,-209.0,-208.83873456790124,259658
1296,0.27362410337040804,-0.33676734034345146,-0.38909512682351066,-209.0,-208.83885890516578,259859
1297,0.27335061603349675,-0.3818222905128985,-0.3890895237138723,-209.0,-208.83898305084745,260058
1298,0.2730774020472242,-0.3898457346716851,-0.38909010586241566,-209.0,-208.83910700538877,260259
1299,0.2728044611383765,-0.319449564467998,-0.3890365362151892,-209.0,-208.83923076923077,260460
1300,0.2725317930340126,-0.305998460327996,-0.3889727098693881,-209.0,-208.8393543428132,260661
1301,0.2722593974614645,-0.2793892569069212,-0.3888885443909223,-209.0,-208.8394777265745,260862
1302,0.2719872741483365,-0.2302891179644572,-0.38876682572137017,-209.0,-208.83960092095165,261063
1303,0.27171542282250544,-0.4412161461509371,-0.3888070475928652,-209.0,-208.83972392638037,261263
1304,0.27144384321211973,-0.44872358713653265,-0.38885296064998687,-209.0,-208.83984674329503,261464
1305,0.2711725350455999,-0.3665231020942494,-0.3888358627491019,-209.0,-208.83996937212865,261665
1306,0.27090149805163766,-0.41101496633936946,-0.38885283222392236,-209.0,-208.84009181331294,261866
1307,0.2706307319591961,-0.45034406226062823,-0.3888998438676813,-209.0,-208.84021406727828,262066
1308,0.270360236497509,-0.3496551621938278,-0.38886986320941247,-209.0,-208.8403361344538,262265
1309,0.270090011396081,-0.31551311470972215,-0.3888138656914738,-209.0,-208.8404580152672,262466
1310,0.2698200563846868,-0.44119487125545226,-0.388853820691904,-209.0,-208.84057971014494,262666
1311,0.2695503711933716,-0.3167815585910414,-0.38879888756530273,-209.0,-208.8407012195122,262866
1312,0.26928095555244996,-0.37274585123983456,-0.3887866613380937,-209.0,-208.84082254379285,263067
1313,0.2690118091925064,-0.43007855084331487,-0.3888180859115375,-209.0,-208.84094368340945,263267
1314,0.26874293184439435,-0.37159868746279023,-0.3888049913119567,-209.0,-208.84106463878328,263468
1315,0.2684743232392366,-0.34600212634266014,-0.3887724663385758,-209.0,-208.84118541033433,263668
1316,0.2682059831084244,-0.3489879997890159,-0.38874225793572875,-209.0,-208.8413059984814,263869
1317,0.26793791118361776,-0.4550900014193956,-0.38879259765005625,-209.0,-208.8414264036419,264069
1318,0.26767010719674456,-0.4178903230019194,-0.3888146580938408,-209.0,-208.841546626232,264270
1319,0.2674025708800009,-0.46835800094560276,-0.3888749182020618,-209.0,-208.84166666666667,264467
1320,0.26713530196585034,-0.33751665301949746,-0.3888360398786837,-209.0,-208.84178652535957,264668
1321,0.2668683001870241,-0.3399567798005024,-0.3887990661569907,-209.0,-208.84190620272315,264869
1322,0.2666015652765202,-0.45141498426346993,-0.38884639489327677,-209.0,-208.84202569916854,265068
1323,0.2663350969676039,-0.3911292429281579,-0.3888481190987412,-209.0,-208.84214501510573,265269
1324,0.26606889499380665,-0.4179712192737025,-0.3888700987969864,-209.0,-208.8422641509434,265470
1325,0.2658029590889266,-0.3303161465553023,-0.38882594046196256,-209.0,-208.84238310708898,265671
1326,0.2655372889870278,-0.42784840744718955,-0.388855346993225,-209.0,-208.84250188394876,265868
1327,0.2652718844224401,-0.43819048093105856,-0.3888924969434794,-209.0,-208.84262048192772,266069
1328,0.2650067451297589,-0.3784562650152476,-0.38888464424827385,-209.0,-208.84273890142964,266267
1329,0.26474187084384504,-0.4105288381640564,-0.3889009180782857,-209.0,-208.84285714285716,266466
1330,0.26447726129982396,-0.357926180002171,-0.3888776462991151,-209.0,-208.84297520661158,266667
1331,0.2642129162330863,-0.3814278958596215,-0.3888720533933797,-209.0,-208.8430930930931,266867
1332,0.2639488353792868,-0.38695730763118996,-0.38887061697495345,-209.0,-208.84321080270067,267067
1333,0.2636850184743448,-0.46891143519005185,-0.38893061758830816,-209.0,-208.8433283358321,267264
1334,0.2634214652544431,-0.42546685775453497,-0.38895798555847005,-209.0,-208.8434456928839,267464
1335,0.2631581754560287,-0.43728175026523564,-0.388994156041035,-209.0,-208.8435628742515,267664
1336,0.26289514881581166,-0.4521266985874758,-0.3890413755941737,-209.0,-208.8436798803291,267863
1337,0.26263238507076536,-0.42490614118750303,-0.3890681803517173,-209.0,-208.84379671150973,268061
1338,0.262369883958126,-0.2851394236235691,-0.38899056365513174,-209.0,-208.8439133681852,268262
1339,0.2621076452153925,-0.3800932001739074,-0.3889839238316382,-209.0,-208.84402985074627,268460
1340,0.261845668580326,-0.40675043574661496,-0.3889971725355271,-209.0,-208.8441461595824,268656
1341,0.26158395379094995,-0.2635308667532065,-0.3889036805043927,-209.0,-208.84426229508196,268853
1342,0.2613225005855494,-0.38534502742604054,-0.3889010307254811,-209.0,-208.84437825763217,269052
1343,0.2610613087026713,-0.34602987132367713,-0.3888691325414024,-209.0,-208.84449404761904,269253
1344,0.26080037788112365,-0.2847296549880843,-0.38879170542054486,-209.0,-208.8446096654275,269454
1345,0.2605397078599756,-0.40677468929757105,-0.3888050657354609,-209.0,-208.8447251114413,269653
1346,0.2602792983785571,-0.3936190897264685,-0.3888086396211261,-209.0,-208.84484038604305,269854
1347,0.26001914917645874,-0.4541960080631928,-0.38885714657100895,-209.0,-208.84495548961425,270054
1348,0.2597592599935311,-0.3292333969076981,-0.3888129480909027,-209.0,-208.8450704225352,270255
1349,0.25949963056988523,-0.44008935366112817,-0.38885093061354736,-209.0,-208.8451851851852,270456
1350,0.2592402606458915,-0.37212313104949757,-0.3888385488226043,-209.0,-208.84529977794227,270657
1351,0.25898114996218,-0.24830217080313963,-0.38873460179744207,-209.0,-208.84541420118344,270856
1352,0.25872229825964005,-0.3853056107914468,-0.3887320674360185,-209.0,-208.84552845528455,271055
1353,0.25846370527942,-0.4152617762540557,-0.38875166101712494,-209.0,-208.8456425406204,271253
1354,0.25820537076292666,-0.23765658638756962,-0.3886401517369555,-209.0,-208.84575645756456,271454
1355,0.2579472944518257,-0.4337438968805757,-0.38867341408588146,-209.0,-208.84587020648968,271652
1356,0.25768947608804055,-0.4239172023353175,-0.3886993859268907,-209.0,-208.84598378776712,271851
1357,0.2574319154137531,-0.37247620359300265,-0.388687439548147,-209.0,-208.8460972017673,272052
1358,0.2571746121714024,-0.3946659608021999,-0.3886918387543678,-209.0,-208.84621044885947,272252
1359,0.25691756610368544,-0.38734429607056303,-0.3886908479141591,-209.0,-208.84632352941176,272452
1360,0.2566607769535559,-0.3180360781114801,-0.3886389340494988,-209.0,-208.84643644379133,272653
1361,0.2564042444642247,-0.36426583919578,-0.3886210389725137,-209.0,-208.84654919236417,272852
1362,0.2561479683791593,-0.3304211146239921,-0.3885783391013849,-209.0,-208.84666177549522,273052
1363,0.25589194844208374,-0.40498110242926566,-0.38859036458769564,-209.0,-208.84677419354838,273253
1364,0.25563618439697783,-0.45567563903254127,-0.3886395113089006,-209.0,-208.84688644688646,273454
1365,0.2553806759880777,-0.42030053894497166,-0.38866268922078645,-209.0,-208.84699853587117,273649
1366,0.2551254229598748,-0.42667138815243555,-0.38869049368233116,-209.0,-208.8471104608632,273850
1367,0.25487042505711616,-0.37487474790300623,-0.3886803944529604,-209.0,-208.84722222222223,274051
1368,0.2546156820248037,-0.4117674980779639,-0.388697258663059,-209.0,-208.8473338203068,274252
1369,0.25436119360819465,-0.3929219690685234,-0.388700342393282,-209.0,-208.84744525547444,274453
1370,0.25410695955280027,-0.38469588332656324,-0.38869742156245285,-209.0,-208.8475565280817,274654
1371,0.2538529796043867,-0.423270533481494,-0.38872262062361834,-209.0,-208.84766763848395,274854
1372,0.25359925350897383,-0.47655044364568916,-0.3887865884481064,-209.0,-208.8477785870357,275054
1373,0.25334578101283567,-0.4197087018809585,-0.3888090936252773,-209.0,-208.84788937409024,275253
1374,0.25309256186249957,-0.3465494238163483,-0.38877835931996174,-209.0,-208.848,275454
1375,0.25283959580474646,-0.3457692502999899,-0.38874710270003443,-209.0,-208.8481104651163,275655
1376,0.2525868825866102,-0.35418672506821813,-0.3887220043865763,-209.0,-208.8482207697894,275856
1377,0.25233442195537764,-0.41155013101336857,-0.3887385705162038,-209.0,-208.84833091436866,276052
1378,0.25208221365858796,-0.36960774916874545,-0.38872469754930933,-209.0,-208.84844089920233,276253
1379,0.25183025744403303,-0.38113977599023413,-0.38871920122933906,-209.0,-208.84855072463768,276452
1380,0.25157855305975646,-0.4453269953537518,-0.3887601916667934,-209.0,-208.84866039102099,276653
1381,0.251327100254054,-0.3687439121176465,-0.3887457081070617,-209.0,-208.84876989869753,276853
1382,0.25107589877547265,-0.36994701435476723,-0.38873211541454383,-209.0,-208.84887924801157,277051
1383,0.2508249483728111,-0.40398480417290017,-0.38874313614341544,-209.0,-208.84898843930637,277250
1384,0.25057424879511875,-0.37729562662980076,-0.3887348707935861,-209.0,-208.8490974729242,277450
1385,0.2503237997916961,-0.3566225502221881,-0.38871170173112474,-209.0,-208.84920634920636,277650
1386,0.2500736011120941,-0.36978786590376045,-0.3886980580138736,-209.0,-208.84931506849315,277851
1387,0.24982365250611405,-0.3450486877175301,-0.3886666103407494,-209.0,-208.84942363112393,278052
1388,0.24957395372380728,-0.41943981534760866,-0.38868876527595947,-209.0,-208.849532037437,278252
1389,0.2493245045154751,-0.39144232416147046,-0.388690746253575,-209.0,-208.84964028776977,278453
1390,0.24907530463166816,-0.39559285853102805,-0.3886957082322072,-209.0,-208.84974838245867,278654
1391,0.24882635382318666,-0.3860448460775048,-0.3886938038772111,-209.0,-208.84985632183907,278854
1392,0.24857765184107966,-0.3689394046621126,-0.3886796226861019,-209.0,-208.84996410624552,279055
1393,0.24832919843664528,-0.3971045394906883,-0.3886856663853878,-209.0,-208.85007173601147,279255
1394,0.24808099336142997,-0.35778154549909186,-0.388663512893713,-209.0,-208.85017921146954,279455
1395,0.24783303636722875,-0.4355694227715107,-0.38869711311568855,-209.0,-208.8502865329513,279656
1396,0.2475853272060845,-0.4561830115126245,-0.3887454208453929,-209.0,-208.8503937007874,279857
1397,0.24733786563028815,-0.28183952968958126,-0.3886689502508608,-209.0,-208.8505007153076,280058
1398,0.24709065139237796,-0.47755626629664694,-0.38873248657398146,-209.0,-208.8506075768406,280256
1399,0.24684368424513983,-0.4067600580736866,-0.388745363410767,-209.0,-208.85071428571428,280456
1400,0.24659696394160643,-0.30646150195973176,-0.38868663117561275,-209.0,-208.85082084225553,280657
1401,0.24635049023505762,-0.3879527349586722,-0.3886861077118346,-209.0,-208.8509272467903,280856
1402,0.2461042628790195,-0.41926579249592155,-0.38870790363826657,-209.0,-208.85103349964362,281054
1403,0.2458582816272648,-0.4411545722811495,-0.38874525881536265,-209.0,-208.8511396011396,281254
1404,0.2456125462338122,-0.3783581558492141,-0.38873786585951486,-209.0,-208.85124555160144,281454
1405,0.24536705645292634,-0.41622564598937023,-0.38875741620100124,-209.0,-208.85135135135135,281655
1406,0.24512181203911731,-0.3867207955657114,-0.38875596870943385,-209.0,-208.85145700071072,281856
1407,0.24487681274714082,-0.2726542528813722,-0.3886735101044423,-209.0,-208.8515625,282057
1408,0.2446320583319975,-0.4009480084956746,-0.3886822216008165,-209.0,-208.85166784953867,282257
1409,0.2443875485489328,-0.22976459964565046,-0.388569514067515,-209.0,-208.8517730496454,282458
1410,0.2441432831534371,-0.4483901486168619,-0.38861190998144085,-209.0,-208.85187810063783,282658
1411,0.24389926190124483,-0.41678766822313673,-0.3886318644844449,-209.0,-208.85198300283287,282859
1412,0.24365548454833486,-0.27293783074984734,-0.3885499861873928,-209.0,-208.85208775654635,283060
1413,0.24341195085092968,-0.3210834984270679,-0.3885022729711549,-209.0,-208.85219236209335,283261
1414,0.24316866056549566,-0.46552497360961226,-0.3885567059751397,-209.0,-208.852296819788,283460
1415,0.24292561344874244,-0.4742832382604971,-0.3886172473114994,-209.0,-208.8524011299435,283660
1416,0.24268280925762298,-0.4178549300798912,-0.3886378808208631,-209.0,-208.85250529287225,283859
1417,0.24244024774933293,-0.3330291384683866,-0.3885986645004453,-209.0,-208.85260930888575,284058
1418,0.2421979286813109,-0.4406982172325362,-0.38863538018242705,-209.0,-208.85271317829458,284255
1419,0.24195585181123766,-0.33525096052962006,-0.38859778552069973,-209.0,-208.85281690140846,284456
1420,0.24171401689703645,-0.3960263497323004,-0.3886030132224672,-209.0,-208.85292047853625,284657
