episode,epsilon,score,average_score,total_reward,average_reward
61,0.736559652908221,-0.3971469997628486,-0.394845120620969,-209.0,-209.0
62,0.7328768546436799,-0.3404922627738094,-0.39398237684561727,-209.0,-209.0
63,0.7292124703704616,-0.4830683514850957,-0.3953743451993591,-209.0,-209.0
64,0.7255664080186093,-0.37174912907547514,-0.39501088033591475,-209.0,-209.0
65,0.7219385759785162,-0.3317610870075793,-0.3940525501339702,-209.0,-209.0
66,0.7183288830986236,-0.4351312465116277,-0.39466566500527855,-209.0,-209.0
67,0.7147372386831305,-0.37960417095885846,-0.3944441724457724,-209.0,-209.0
68,0.7111635524897149,-0.3366964116111332,-0.39360724837570515,-209.0,-209.0
69,0.7076077347272662,-0.30811024806415216,-0.3923858626569687,-209.0,-209.0
70,0.7040696960536299,-0.4032901782414439,-0.3925394445666092,-209.0,-209.0
71,0.7005493475733617,-0.4178656649449414,-0.39289119762741936,-209.0,-209.0
72,0.697046600835495,-0.37469887688093084,-0.3926419877541798,-209.0,-209.0
73,0.6935613678313175,-0.3120558271219246,-0.3915529855834736,-209.0,-209.0
74,0.6900935609921609,-0.31654658595001467,-0.39055290025502754,-209.0,-209.0
75,0.6866430931872001,-0.39297833126271586,-0.39058481382091814,-209.0,-209.0
76,0.6832098777212641,-0.46746233182477814,-0.3915832231456436,-209.0,-209.0
77,0.6797938283326578,-0.2989515474164294,-0.3903956375593716,-209.0,-209.0
78,0.6763948591909945,-0.326198235780086,-0.3895830122203933,-209.0,-209.0
79,0.6730128848950395,-0.33397231280798634,-0.3888878784777382,-209.0,-209.0
80,0.6696478204705644,-0.4297108505274502,-0.3893918657869939,-209.0,-209.0
81,0.6662995813682115,-0.378583063569656,-0.38926005112580686,-209.0,-209.0
82,0.6629680834613705,-0.3600192495676218,-0.3889077523118529,-209.0,-209.0
83,0.6596532430440636,-0.2691820090281328,-0.38748244584418956,-209.0,-209.0
84,0.6563549768288433,-0.40986487312124603,-0.38774576851803727,-209.0,-209.0
85,0.653073201944699,-0.34383816736976297,-0.38723521501631314,-209.0,-209.0
86,0.6498078359349755,-0.44309708573037443,-0.38787730548429084,-209.0,-209.0
87,0.6465587967553006,-0.3527485624318663,-0.3874781152223314,-209.0,-209.0
88,0.6433260027715241,-0.2616210352394849,-0.3860639907281421,-209.0,-209.0
89,0.6401093727576664,-0.41173976458069195,-0.3863492771042816,-209.0,-209.0
90,0.6369088258938781,-0.3734509474611976,-0.3862075372180939,-209.0,-209.0
91,0.6337242817644086,-0.3528837927940385,-0.38584532260478893,-209.0,-209.0
92,0.6305556603555866,-0.4075499774163832,-0.3860787059898598,-209.0,-209.0
93,0.6274028820538087,-0.40375670117461976,-0.3862667697684211,-209.0,-209.0
94,0.6242658676435396,-0.19877187622653356,-0.3842931393100854,-209.0,-209.0
95,0.6211445383053219,-0.32159057576403893,-0.3836399876064808,-209.0,-209.0
96,0.6180388156137953,-0.44214647994410655,-0.3842431473213017,-209.0,-209.0
97,0.6149486215357263,-0.41735702785871026,-0.38458104406147936,-209.0,-209.0
98,0.6118738784280476,-0.4451858955152877,-0.3851932142781845,-209.0,-209.0
99,0.6088145090359074,-0.4278584327709342,-0.38561986646311197,-209.0,-209.0
100,0.6057704364907278,-0.43750987718159473,-0.3861336289454732,-209.0,-209.0
101,0.6027415843082742,-0.28564529004487144,-0.38514844915233004,-209.0,-209.0
102,0.5997278763867329,-0.4489713696815865,-0.38576808915746846,-209.0,-209.0
103,0.5967292370047992,-0.3114766147083824,-0.3850537480569965,-209.0,-209.0
104,0.5937455908197752,-0.4703227665078399,-0.3858658339470045,-209.0,-209.0
105,0.5907768628656763,-0.44058340865778456,-0.3863820374820119,-209.0,-209.0
106,0.5878229785513479,-0.4643608463947392,-0.38711081139708414,-209.0,-209.0
107,0.5848838636585911,-0.14630276633656594,-0.38488110727615343,-209.0,-209.0
108,0.5819594443402982,-0.458501208767005,-0.38555652105129884,-209.0,-209.0
109,0.5790496471185967,-0.38865538979430997,-0.3855846925853262,-209.0,-209.0
110,0.5761543988830038,-0.36775841226476413,-0.38542409546532114,-209.0,-209.0
111,0.5732736268885887,-0.3603853728496522,-0.3852005354419669,-209.0,-209.0
112,0.5704072587541458,-0.24196821543152905,-0.38393299278700727,-209.0,-209.0
113,0.567555222460375,-0.30242269155716783,-0.38321799014464025,-209.0,-209.0
114,0.5647174463480732,-0.2512438494162055,-0.3820703889209147,-209.0,-209.0
115,0.5618938591163328,-0.30874967390419455,-0.38143831379146026,-209.0,-209.0
116,0.5590843898207511,-0.34998443025991277,-0.38116947718007954,-209.0,-209.0
117,0.5562889678716474,-0.3795653339357466,-0.38115588274580553,-209.0,-209.0
118,0.5535075230322891,-0.39330645852657814,-0.38125798842463554,-209.0,-209.0
119,0.5507399854171277,-0.3752063513169438,-0.38120755811540474,-209.0,-209.0
120,0.547986285490042,-0.3566806317923277,-0.3810048562449661,-209.0,-209.0
121,0.5452463540625918,-0.4233732830650037,-0.3813521384320156,-209.0,-209.0
122,0.5425201222922789,-0.20998631573725887,-0.37995892036132656,-209.0,-209.0
123,0.5398075216808175,-0.46665106905393944,-0.38065805059271857,-209.0,-209.0
124,0.5371084840724134,-0.308135485062351,-0.38007787006847565,-209.0,-209.0
125,0.5344229416520513,-0.5011541009858805,-0.3810387925360741,-209.0,-209.0
126,0.531750826943791,-0.3022150147798801,-0.3804181328687025,-209.0,-209.0
127,0.5290920728090721,-0.3775210636286197,-0.38039549951526436,-209.0,-209.0
128,0.5264466124450268,-0.5536584619380049,-0.38173862325497554,-209.0,-209.0
129,0.5238143793828016,-0.47514924490006366,-0.38245716649839934,-209.0,-209.0
130,0.5211953074858876,-0.4283689481425125,-0.38280763811400326,-209.0,-209.0
131,0.5185893309484582,-0.341842363447456,-0.38249729512410513,-209.0,-209.0
132,0.5159963842937159,-0.3766942208968479,-0.3824536629870581,-209.0,-209.0
133,0.5134164023722473,-0.3780853214907785,-0.382421063423653,-209.0,-209.0
134,0.510849320360386,-0.28224500401497543,-0.38167901853914427,-209.0,-209.0
135,0.5082950737585841,-0.3526575576697814,-0.38146562544451657,-209.0,-209.0
136,0.5057535983897912,-0.4306731607775699,-0.3818248045345389,-209.0,-209.0
137,0.5032248303978422,-0.43377018356801206,-0.38220122032463655,-209.0,-209.0
138,0.500708706245853,-0.31773413697252595,-0.3817374283580746,-209.0,-209.0
139,0.4982051627146237,-0.36569125684500164,-0.38162281284726696,-209.0,-209.0
140,0.49571413690105054,-0.3617524789655313,-0.3814818884934958,-209.0,-209.0
141,0.4932355662165453,-0.46193852101788735,-0.3820484844971887,-209.0,-209.0
142,0.4907693883854626,-0.28029439293050135,-0.3813369174232958,-209.0,-209.0
143,0.4883155414435353,-0.4292266090795885,-0.3816694847264645,-209.0,-209.0
144,0.4858739637363176,-0.4573017597750252,-0.3821910866233511,-209.0,-209.0
145,0.483444593917636,-0.30665835387697077,-0.3816737391387869,-209.0,-209.0
146,0.4810273709480478,-0.38379594430439595,-0.3816881759086209,-209.0,-209.0
147,0.47862223409330756,-0.4186148034304794,-0.3819376801486335,-209.0,-209.0
148,0.47622912292284103,-0.4751162902790736,-0.38256303994816665,-209.0,-209.0
149,0.4738479773082268,-0.22964663384058173,-0.38154359724078274,-209.0,-209.0
150,0.47147873742168567,-0.40713225870889425,-0.38171305857500865,-209.0,-209.0
151,0.46912134373457726,-0.5075473994062224,-0.38254091608047713,-209.0,-209.0
152,0.46677573701590436,-0.35758722819765243,-0.382377820081243,-209.0,-209.0
153,0.46444185833082485,-0.10727503069556657,-0.3805914383319854,-209.0,-209.0
154,0.46211964903917074,-0.4415791436227299,-0.38098490739837726,-209.0,-209.0
155,0.4598090507939749,-0.5059917895434762,-0.3817862335659741,-209.0,-209.0
156,0.457510005540005,-0.31019017717499175,-0.3813302077290889,-209.0,-209.0
157,0.45522245551230495,-0.14448987715122463,-0.37983121829505173,-209.0,-209.0
158,0.4529463432347434,-0.541619703133381,-0.38084875593554435,-209.0,-209.0
159,0.4506816115185697,-0.2746089828282908,-0.380184757353624,-209.0,-209.0
160,0.4484282034609769,-0.3286951452021757,-0.37986494609802496,-209.0,-209.0
161,0.446186062443672,-0.3353079699666377,-0.3795899030354855,-209.0,-209.0
162,0.4439551321314536,-0.42700601516853026,-0.37988079942893976,-209.0,-209.0
163,0.4417353564707963,-0.48037743786229276,-0.380493583809631,-209.0,-209.0
164,0.43952667968844233,-0.4572602411890761,-0.3809588362785973,-209.0,-209.0
165,0.43732904629000013,-0.4031415082714193,-0.3810924668327709,-209.0,-209.0
166,0.4351424010585501,-0.2629352436260499,-0.380384938550096,-209.0,-209.0
167,0.43296668905325736,-0.3154931906224431,-0.37999867814576466,-209.0,-209.0
168,0.43080185560799106,-0.41128248506464254,-0.3801837894293083,-209.0,-209.0
169,0.4286478463299511,-0.5261820292294053,-0.381042602604603,-209.0,-209.0
170,0.42650460709830135,-0.24762007927306073,-0.3802623539301495,-209.0,-209.0
171,0.42437208406280985,-0.4423029677722068,-0.3806230551734173,-209.0,-209.0
172,0.4222502236424958,-0.40585308669205106,-0.38076889350589493,-209.0,-209.0
173,0.42013897252428334,-0.3081623953150399,-0.38035161478066015,-209.0,-209.0
174,0.4180382776616619,-0.3481435942843921,-0.3801675689492529,-209.0,-209.0
175,0.4159480862733536,-0.43303053621301035,-0.380467926717797,-209.0,-209.0
176,0.41386834584198684,-0.049492052998898854,-0.37859800652729475,-209.0,-209.0
177,0.4117990041127769,-0.4528075952806213,-0.3790149143292797,-209.0,-209.0
178,0.40974000909221303,-0.2659428649780901,-0.37838322690273674,-209.0,-209.0
179,0.40769130904675194,-0.41401889205401127,-0.3785812028202438,-209.0,-209.0
180,0.40565285250151817,-0.4271106442867463,-0.3788493212813847,-209.0,-209.0
181,0.4036245882390106,-0.23426204667780318,-0.3780548857066397,-209.0,-209.0
182,0.4016064652978155,-0.3965939361188815,-0.3781561919930454,-209.0,-209.0
183,0.3995984329713264,-0.33215337610707446,-0.37790617668931725,-209.0,-209.0
184,0.3976004408064698,-0.4064821760498958,-0.3780606415507258,-209.0,-209.0
185,0.39561243860243744,-0.4326539891830399,-0.37835415417240487,-209.0,-209.0
186,0.3936343764094253,-0.20291672741901595,-0.3774159861149002,-209.0,-209.0
187,0.39166620452737816,-0.4239231076265197,-0.37766336442081305,-209.0,-209.0
188,0.3897078735047413,-0.3728807604030024,-0.37763805963765007,-209.0,-209.0
189,0.3877593341372176,-0.32392834904228274,-0.37735537695030597,-209.0,-209.0
190,0.3858205374665315,-0.40096772144974885,-0.37747900179061716,-209.0,-209.0
191,0.38389143477919885,-0.28366420611819704,-0.3769903830631567,-209.0,-209.0
192,0.3819719776053028,-0.3594265264855768,-0.3768993786249309,-209.0,-209.0
193,0.3800621177172763,-0.4568455416064502,-0.377311472248547,-209.0,-209.0
194,0.37816180712868996,-0.23989053621961481,-0.3766067494996807,-209.0,-209.0
195,0.37627099809304654,-0.10961427255188068,-0.3752445429846409,-209.0,-209.0
196,0.3743896431025813,-0.35272084993703934,-0.37513020951739423,-209.0,-209.0
197,0.37251769488706843,-0.33685706838689755,-0.3749369108248159,-209.0,-209.0
198,0.3706551064126331,-0.435740217234798,-0.37524245507813236,-209.0,-209.0
199,0.36880183088056995,-0.3237440213666412,-0.3749849629095749,-209.0,-209.0
200,0.3669578217261671,-0.38528678937299865,-0.37503621577755214,-209.0,-209.0
201,0.36512303261753626,-0.3994097278120956,-0.3751568767282182,-209.0,-209.0
202,0.3632974174544486,-0.3903989307632512,-0.375231960738243,-209.0,-209.0
203,0.3614809303671764,-0.27330726431269364,-0.3747323298734119,-209.0,-209.0
204,0.3596735257153405,-0.5387776904380651,-0.375532551144459,-209.0,-209.0
205,0.3578751580867638,-0.40902794372030776,-0.3756951501375456,-209.0,-209.0
